Franchise,budget_musd,revenue_musd,vote_average,popularity,ROI,vote_count
False,18.047741174779976,44.7428140060955,6.008787066287929,2.592726062543502,1.6196993333333334,78.28954956746544
True,38.31984712958281,165.70819260175796,5.956805807622504,6.245051188662335,3.7091950783422467,412.3878557024423
